File,SensorId,Sensor_Location,Feature,Tiro_A,Tiro_B,DTW_Distance
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.04385875330336999
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.031720498788185225
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.02703115178621836
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.026777749414260563
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.02017476385894658
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.031326935447335426
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.0375026593157883
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.020073372265530673
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.02055166078721316
data_P4_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.011231596418813505
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.6867125481367112
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.7913052290678027
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.7639106363058091
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.8581490963697437
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.1045926809310914
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.07719808816909794
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.1714365482330323
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.02739459276199344
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.06684386730194096
data_P4_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.09423846006393442
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.12992165982723244
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.13196010887622842
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.05638548731803898
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.048070132732391406
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.0020384490489958563
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.07353617250919359
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.08185152709484105
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.07557462155818936
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.08388997614383702
data_P4_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.00831535458564758
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.035413160021653095
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.04065518637222624
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.0377666585603394
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.04495775141124776
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.014607363018238987
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.019068437824014146
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.035567809119424615
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.01266680559079877
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.03173281862984126
data_P4_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.029714022070567954
data_P6_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.2538029516534381
data_P6_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.17073369609712413
data_P6_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.02981072104673896
data_P6_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.05857677425116795
data_P6_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.07174963866857956
data_P6_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.032117740327606094
data_P6_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.09711651895782439
data_P6_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.10900417211661144
data_P6_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.04049919175300508
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.04357509647572505
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.07101926003857018
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.2104053807739057
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.1388596368295268
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.052737744638673145
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.12378640074222302
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.10867773836142935
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.09101628573603167
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.10241620179349852
data_P6_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.06265693854950455
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.03580541083345583
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.019818714547802752
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.026214230863774036
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.04354931728195524
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.020549886816735648
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.013894635798463926
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.056978655944969106
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.01681599064010946
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.051754813782396776
data_P6_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.050240450250627434
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.08994627028452451
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.10887120036040752
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.11324804608701373
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.06046411176895493
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.11167451279866449
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.06276664722379345
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.05226518144843733
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.18082639682230492
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.1027300203434742
data_P6_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.07855132157146909
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.1488980422452872
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.08270744895225804
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.10172585848818302
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.08519008104857728
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.27943886529449785
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.10165056224691364
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.17326255851074635
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.27140135018498085
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.07727991190095983
data_P6_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.18135435963912247
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.14901824219175228
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.10498540343317726
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.11678680629560374
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.11993108393272958
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.07700270104910598
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.05583533372398478
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.09293894237337755
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.04574484778774487
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.024865900625373524
data_P6_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.06414677372203845
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.06305392965207861
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.10872252776044433
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.10531298852674106
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.05037977788485779
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.12690045474025308
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.06774487300120237
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.07044744315230612
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.1919006185678921
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.0576834698860356
data_P6_tanda_3.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.14749075238141618
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.10098607150711299
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.07664043914337128
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.15426600253491052
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.19796940553643863
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.06205684665265982
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.19905142966932018
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.36047541995787463
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.21154086178892004
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.3247043037715342
data_P6_tanda_4.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.07406660377801427
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.017960398798153598
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.02037875325964172
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.012027721573610426
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.030883924177796295
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.02541916517935261
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.018960692465906905
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.03943991748819676
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.02348261592551082
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.02433163993845205
data_P6_tanda_4.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.025390192862908657
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.006620627701012818
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.021733723280358736
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.13073966842190907
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.09588872682459035
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.019401782372704332
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.12610026218949877
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.09913978333638983
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.08566268209769676
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.04988228374577128
data_P6_tanda_4.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.03363807876795578
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.05705549105694664
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.08052993777773054
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.09997368864653246
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.10788028614632648
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.043836549191451454
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.11325247696227556
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.08830620388913613
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.08230600205401423
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.1244622217537525
data_P6_tanda_5.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.102137840201063
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.049130539633275634
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.059801484137926665
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.044158288308306835
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.02601732129951992
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.0199894336098688
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.03893523556286364
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.05619198056805168
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.05805636343863418
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.0688347943701436
data_P6_tanda_5.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.05411300010218213
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.09397566951322096
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.0376956389876006
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.04495365715657627
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.06427853116087476
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.060532206454986734
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.1072108060890725
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.1345532266243277
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.06415459576939009
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.09572339072772468
data_P6_tanda_5.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.043647307135931776
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.11905760644955277
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.052886275983809565
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.06820830184784729
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.09632454884680586
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.1586611966543465
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.14915604433097565
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.1056648587322896
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.0700194910012769
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.06047027102450464
data_P7_tanda_1.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.0648463462781811
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.011316031217574843
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.002360999584198004
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.03243485093116763
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.13033801317214969
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.013677030801773063
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.04375088214874273
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.1190219819545747
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.030073851346969636
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.13269901275634777
data_P7_tanda_1.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.1627728641033175
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.0686035156249991
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.1857910156250002
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.04052734375000002
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.055664062499999854
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.2543945312500001
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.10913085937500003
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.012939453124999242
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.14526367187500008
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.24145507812500022
data_P7_tanda_1.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.0961914062500001
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.0647307174030124
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.0522192286261174
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.10650129939719215
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.04732820555791138
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.0485563500169615
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.04437812928471953
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.07074892672794396
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.0821382361109085
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.05606714560033061
data_P7_tanda_2.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.09482218272611587
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.05144502222537996
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.0340690463781357
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.038925752043724136
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.10848470032215131
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,3,0.017375975847244266
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,4,0.01251927018165588
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,2,5,0.057039678096771074
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,4,0.004856705665588426
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,3,5,0.07441565394401546
data_P7_tanda_2.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,4,5,0.06955894827842704
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,2,0.15478515624999845
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,3,0.3544921874999994
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,4,0.2958984374999993
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,1,5,0.41503906249999944
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,3,0.19970703125000022
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,4,0.14111328125000008
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,2,5,0.2602539062500002
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,4,0.05859375000000006
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,3,5,0.06054687500000006
data_P7_tanda_2.csv,LPMSB2-4B339F,Brazo,AccZ (g)_sg,4,5,0.11914062500000012
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,2,0.07432951391369523
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,3,0.05003230116918661
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,4,0.04783550255953224
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,1,5,0.18817476142297515
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,3,0.07367050339581312
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,4,0.08481119650830667
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,2,5,0.1423966516661364
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,4,0.04096215138829047
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,3,5,0.1643909779598487
data_P7_tanda_3.csv,LPMSB2-4B3285,Mano de Suelta,AccZ (g)_sg,4,5,0.18794554447383838
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,2,0.04195088148117045
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,3,0.053280413150787
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,4,0.03734859824180605
data_P7_tanda_3.csv,LPMSB2-4B3322,Mano de Arco,AccZ (g)_sg,1,5,0.023581057786941365
